movieId,title,genres,imdbId,tmdbId,Imdb Link,Poster,IMDB Score
147286,The Adventures of Sherlock Holmes and Doctor Watson: The Treasures of Agra (1983),Crime|Mystery,86333,127608.0,http://www.imdb.com/title/tt086333,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDExZTdmZTAtZDBkNy00ZWY1LWE5NDUtNDc0NGM2ZWU0ZmFjXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",8.5
147300,Adventures Of Sherlock Holmes And Dr. Watson: The Twentieth Century Approaches (1986),Crime|Mystery,91942,270393.0,http://www.imdb.com/title/tt091942,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDhjZjJkODMtZjI4My00OWZlLTlkNjItMzk0OTJiODEyMzU5XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",8.1
147326,The Adventures of Sherlock Holmes and Doctor Watson: King of Blackmailers (1980),Crime|Mystery,459944,126846.0,http://www.imdb.com/title/tt0459944,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjE1M2Q3N2ItYTJkYS00ODU2LWFkNjYtZGQzYjQ0NDRkYjE4XkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",8.5
147328,The Adventures of Sherlock Holmes and Dr. Watson: Bloody Signature (1979),Crime,80263,72093.0,http://www.imdb.com/title/tt080263,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzI2NzU4OTUtMjhiYi00NmY4LTgzNzQtOTc3MTUyNWZmZTJkXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR3,0,182,268_AL_.jpg",8.5
147330,Sherlock Holmes and Dr. Watson: Acquaintance (1979),Crime,79902,72095.0,http://www.imdb.com/title/tt079902,"https://images-na.ssl-images-amazon.com/images/M/MV5BZTA3YWE5NGUtMWM0My00ODAxLThjZDEtZjhiYjNiZjVlMTcxXkEyXkFqcGdeQXVyNjExODE1MDc@._V1_UY268_CR0,0,182,268_AL_.jpg",8.7
147372,Doctor Who: Last Christmas (2014),Adventure|Drama|Fantasy|Sci-Fi,4050552,317182.0,http://www.imdb.com/title/tt04050552,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTI4NDMzODk5MF5BMl5BanBnXkFtZTgwMjY4MDE4MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.5
147374,"Doctor Who: The Doctor, the Widow and the Wardrobe (2011)",Adventure|Drama,1998643,315623.0,http://www.imdb.com/title/tt01998643,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYxMjkzODQzNV5BMl5BanBnXkFtZTcwODM4MjUxNw@@._V1_UY268_CR110,0,182,268_AL_.jpg",7.5
147376,Doctor Who: A Christmas Carol (2010),Sci-Fi,1672218,315620.0,http://www.imdb.com/title/tt01672218,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU2ODIxODM0M15BMl5BanBnXkFtZTcwNDgwNTMyNA@@._V1_UY268_CR110,0,182,268_AL_.jpg",8.7
147378,Doctor Who: Planet of the Dead (2009),Adventure|Children|Drama|Sci-Fi,1337072,282963.0,http://www.imdb.com/title/tt01337072,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTkyMzIwNjc3NF5BMl5BanBnXkFtZTgwMDIxMzEzMjE@._V1_UY268_CR87,0,182,268_AL_.jpg",7.6
147380,Doctor Who: The Next Doctor (2008),Adventure|Children|Drama|Sci-Fi,1321969,317190.0,http://www.imdb.com/title/tt01321969,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTUyNTY3MjkxOF5BMl5BanBnXkFtZTgwODQ0MDIzMjE@._V1_UY268_CR87,0,182,268_AL_.jpg",7.6
147382,Doctor Who: Voyage Of The Damned (2007),Action|Sci-Fi,1061123,335209.0,http://www.imdb.com/title/tt01061123,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDBmZGRmZmQtOTIwMC00N2Q2LTk1MjYtNjFlMGQyMDFmNzkxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTAzOTQ2ODU@._V1_UY268_CR1,0,182,268_AL_.jpg",7.7
147384,Doctor Who: The Runaway Bride (2007),Sci-Fi,827573,282758.0,http://www.imdb.com/title/tt0827573,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI3NzkwNjkwM15BMl5BanBnXkFtZTgwNTA1MTIzMjE@._V1_UY268_CR87,0,182,268_AL_.jpg",7.6
147410,A Perfect Day (2015),Comedy|Drama,3577624,321751.0,http://www.imdb.com/title/tt03577624,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNjgzOTQ4OV5BMl5BanBnXkFtZTgwMjA5OTM2NTE@._V1_UY268_CR2,0,182,268_AL_.jpg",6.8
147662,Return of the One-Armed Swordsman (1969),Action|Adventure,64265,48300.0,http://www.imdb.com/title/tt064265,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTgwOTQ4MDA2M15BMl5BanBnXkFtZTcwNzk5MjQyMw@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.3
147936,The Lord's Lantern in Budapest (1999),Comedy|Drama,185534,104515.0,http://www.imdb.com/title/tt0185534,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWFmZGFhMGItZGZmZi00ODI1LTkyMTctZjY3NWNjYzM2YzA1XkEyXkFqcGdeQXVyMjgxMTkzOQ@@._V1_UY268_CR6,0,182,268_AL_.jpg",7.0
148166,Hitchcock/Truffaut (2015),Documentary,3748512,339751.0,http://www.imdb.com/title/tt03748512,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU1MDcxODk2OV5BMl5BanBnXkFtZTgwNzA5Nzc2NTE@._V1_UY268_CR2,0,182,268_AL_.jpg",7.4
148172,The 5th Wave (2016),Adventure|Sci-Fi|Thriller,2304933,299687.0,http://www.imdb.com/title/tt02304933,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQwOTc0Mzg3Nl5BMl5BanBnXkFtZTgwOTg3NjI2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.2
148238,A Very Murray Christmas (2015),Comedy,4537842,364067.0,http://www.imdb.com/title/tt04537842,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MDI2NjAzMl5BMl5BanBnXkFtZTgwNDY4NDgyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5
148424,Chi-Raq (2015),Comedy|Drama,4594834,340275.0,http://www.imdb.com/title/tt04594834,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTMwNzkxMDUxN15BMl5BanBnXkFtZTgwOTM5NjQzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.7
148482,Truth (2015),Drama,3859076,300693.0,http://www.imdb.com/title/tt03859076,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzkxNjU2MzMzOF5BMl5BanBnXkFtZTgwOTA3Mjg4NjE@._V1_UY268_CR0,0,182,268_AL_.jpg",6.8
148592,Just Jim (2015),Comedy,3291148,323656.0,http://www.imdb.com/title/tt03291148,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NjE1NzM2Ml5BMl5BanBnXkFtZTgwMzI1NDQ3NTE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8
148626,"Big Short, The (2015)",Drama,1596363,318846.0,http://www.imdb.com/title/tt01596363,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDc4MThhN2EtZjMzNC00ZDJmLThiZTgtNThlY2UxZWMzNjdkXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",7.8
148632,Applesauce (2015),Comedy,4270878,333088.0,http://www.imdb.com/title/tt04270878,"https://images-na.ssl-images-amazon.com/images/M/MV5BNDAzNDYzODM0MV5BMl5BanBnXkFtZTgwMDMxMTkxNzE@._V1_UY268_CR24,0,182,268_AL_.jpg",6.4
148652,The Ridiculous 6 (2015),Comedy|Western,2479478,347969.0,http://www.imdb.com/title/tt02479478,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NzMxMjUwOF5BMl5BanBnXkFtZTgwMDk1ODMxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.8
148667,John Mulaney: The Comeback Kid (2015),Comedy,5069564,367735.0,http://www.imdb.com/title/tt05069564,"https://images-na.ssl-images-amazon.com/images/M/MV5BMDQ3NjU0NmQtYjgyZS00MzIzLWJjNDEtMWY5YjczYjc0MTMyXkEyXkFqcGdeQXVyMjI0MjUyNTc@._V1_UY268_CR4,0,182,268_AL_.jpg",7.8
148671,Saw (2003),Crime|Horror,495241,246355.0,http://www.imdb.com/title/tt0495241,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjY3MTU1OGEtZTI4ZS00ZjgyLThlNzctYTJiNjJkNGI3YWNkXkEyXkFqcGdeQXVyMzAzODY0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.6
148675,North Pole: Open For Christmas (2015),Children|Fantasy,4843046,369879.0,http://www.imdb.com/title/tt04843046,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY5NzI3Nzc5MF5BMl5BanBnXkFtZTgwMDc1MzMzNzE@._V1_UY268_CR9,0,182,268_AL_.jpg",6.6
148709,Mojave (2015),Thriller,2322517,237584.0,http://www.imdb.com/title/tt02322517,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM1OTE1OTUwN15BMl5BanBnXkFtZTgwMjA3NTkzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.2
148775,Wizards of Waverly Place: The Movie (2009),Adventure|Children|Comedy|Drama|Fantasy|Sci-Fi,1369845,26736.0,http://www.imdb.com/title/tt01369845,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3OTE1OTU0M15BMl5BanBnXkFtZTcwOTkzOTk3Mg@@._V1_UY268_CR76,0,182,268_AL_.jpg",6.4
148881,World of Tomorrow (2015),Animation|Comedy,4171032,303867.0,http://www.imdb.com/title/tt04171032,"https://images-na.ssl-images-amazon.com/images/M/MV5BYWU0NzhjMWYtMDJhMC00OGY0LWJiMjUtZDFhYTcwNzA4ZDhhXkEyXkFqcGdeQXVyMjM5NDU5ODY@._V1_UX182_CR0,0,182,268_AL_.jpg",8.2
148888,Zoolander 2 (2016),Comedy,1608290,329833.0,http://www.imdb.com/title/tt01608290,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjI2MjQxNTQzOV5BMl5BanBnXkFtZTgwMDE2MTY2NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.8
148956,How to Be Single (2016),Comedy|Romance,1292566,259694.0,http://www.imdb.com/title/tt01292566,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzI4MDMwMzUwNF5BMl5BanBnXkFtZTgwMDgyNzkyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1
148978,Blue Exorcist: The Movie (2012),Animation|Fantasy|Horror|Mystery,3028018,201223.0,http://www.imdb.com/title/tt03028018,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY2OTUzODY5M15BMl5BanBnXkFtZTcwMzk2NDk3OQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",7.3
148982,Devil Dog: The Hound of Hell (1978),Horror,77429,26702.0,http://www.imdb.com/title/tt077429,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTk5NDI0NjM5Ml5BMl5BanBnXkFtZTcwMzA5MTgzMQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",5.2
149011,He Never Died (2015),Comedy|Drama|Horror,2386404,279690.0,http://www.imdb.com/title/tt02386404,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4MzcwMzAwOV5BMl5BanBnXkFtZTgwMzk0MzgyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.4
149144,Parasyte: Part 1 (2014),Horror|Sci-Fi,3345472,282069.0,http://www.imdb.com/title/tt03345472,"https://images-na.ssl-images-amazon.com/images/M/MV5BNGI3MDY3MzQtZDJmMC00MTA2LTk1MTMtYTkxOTM3NzMwYjE0XkEyXkFqcGdeQXVyNjI5MTUyMDk@._V1_UY268_CR0,0,182,268_AL_.jpg",7.0
149146,Parasyte: Part 2 (2015),Horror|Sci-Fi,3345474,282070.0,http://www.imdb.com/title/tt03345474,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTM5NDNlY2QtZmI3Yy00NWVmLWEwYWEtM2Q5ZmJiODljMDk1XkEyXkFqcGdeQXVyNjI5MTUyMDk@._V1_UY268_CR4,0,182,268_AL_.jpg",6.5
149330,A Cosmic Christmas (1977),(no genres listed),182015,125464.0,http://www.imdb.com/title/tt0182015,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1NzY2NDM5NF5BMl5BanBnXkFtZTgwMzcxNTc1MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
149334,Nocturnal Animals,Drama|Thriller,4550098,340666.0,http://www.imdb.com/title/tt04550098,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTYwMzMwMzgxNl5BMl5BanBnXkFtZTgwMTA0MTUzMDI@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
149350,Lumberjack Man (2015),Comedy|Horror,3201722,356486.0,http://www.imdb.com/title/tt03201722,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY4NTkzOTEzOF5BMl5BanBnXkFtZTgwOTgxNzI1MDE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.3
149352,Daddy's Home (2015),Comedy,1528854,274167.0,http://www.imdb.com/title/tt01528854,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ0OTE1MTk4N15BMl5BanBnXkFtZTgwMDM5OTk5NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1
149354,Sisters (2015),Children|Comedy,1850457,266294.0,http://www.imdb.com/title/tt01850457,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3MzQ5NDE5MF5BMl5BanBnXkFtZTgwODE5OTQyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
149380,'Tis the Season for Love (2015),Romance,5056034,362886.0,http://www.imdb.com/title/tt05056034,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTIyODE4MDAxM15BMl5BanBnXkFtZTgwMDMxOTQwODE@._V1_UY268_CR9,0,182,268_AL_.jpg",6.7
149406,Kung Fu Panda 3 (2016),Action|Adventure|Animation,2267968,140300.0,http://www.imdb.com/title/tt02267968,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyNzgxNjg2M15BMl5BanBnXkFtZTgwMTY1NDI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
149508,Spellbound (2011),Comedy|Romance,2132405,92499.0,http://www.imdb.com/title/tt02132405,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NzAwOTk1MF5BMl5BanBnXkFtZTgwMTY2MTAzMjE@._V1_UY268_CR3,0,182,268_AL_.jpg",7.0
149566,Unicorn City (2012),Comedy|Romance,1734589,102051.0,http://www.imdb.com/title/tt01734589,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc4MDYzOTY0MV5BMl5BanBnXkFtZTcwNjM0MjQwOA@@._V1_UY268_CR3,0,182,268_AL_.jpg",5.7
149590,Standoff (2016),Thriller,3703908,344041.0,http://www.imdb.com/title/tt03703908,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ4NTk0OTE5OF5BMl5BanBnXkFtZTgwNDI0MjI5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
149612,Swelter (2014),Action|Drama|Thriller,2112277,256687.0,http://www.imdb.com/title/tt02112277,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4OTQ4Nzg4MV5BMl5BanBnXkFtZTgwNjk0MTQyMjE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.5
149830,Pride and Prejudice and Zombies (2016),Comedy|Horror|Romance|Thriller,1374989,58431.0,http://www.imdb.com/title/tt01374989,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE1MzA3NzYxMl5BMl5BanBnXkFtZTgwMzQ0NDA5NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.8
149902,Garm Wars: The Last Druid (2014),Action|Sci-Fi|Thriller,2504640,302026.0,http://www.imdb.com/title/tt02504640,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgzNjcxOTE5Nl5BMl5BanBnXkFtZTgwMDcxMjA2NzE@._V1_UY268_CR9,0,182,268_AL_.jpg",4.7
150254,The Devil's Candy (2015),Horror,4935372,354216.0,http://www.imdb.com/title/tt04935372,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTQzOTIxNTA5OV5BMl5BanBnXkFtZTgwODc3NzQ1MTI@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6
150401,Close Range (2015),Action|Crime,3511596,325173.0,http://www.imdb.com/title/tt03511596,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA5MzYzODk2Nl5BMl5BanBnXkFtZTgwNDM4MTY3NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.9
150548,Sherlock: The Abominable Bride (2016),Action|Crime|Drama|Mystery|Thriller,3845232,370646.0,http://www.imdb.com/title/tt03845232,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzlhNWRlODktOWQyMS00M2YyLWJiYmMtNWRlOTFmYTRmYjIzXkEyXkFqcGdeQXVyMjI5MTEyNzY@._V1_UY268_CR147,0,182,268_AL_.jpg",8.2
150554,The Love Bug (1997),Adventure|Children|Comedy|Fantasy,119571,32643.0,http://www.imdb.com/title/tt0119571,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyODQ4NzQyM15BMl5BanBnXkFtZTcwMjY5NTUyMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",5.2
150596,Doctor Who: The Husbands of River Song (2015),Comedy|Drama|Sci-Fi,4701546,371759.0,http://www.imdb.com/title/tt04701546,"https://images-na.ssl-images-amazon.com/images/M/MV5BYzU3NGJiYmMtYjNhZi00M2RiLTlmNjAtODUxYmZkN2Q0MTVmXkEyXkFqcGdeQXVyNTI2ODA1NQ@@._V1_UY268_CR110,0,182,268_AL_.jpg",8.7
150604,Moonwalkers (2015),Comedy,2718440,272548.0,http://www.imdb.com/title/tt02718440,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjQyNzU4MjMyNF5BMl5BanBnXkFtZTgwMDQ0NzQ0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.1
150696,Tomorrow (2015),Documentary,4449576,371492.0,http://www.imdb.com/title/tt04449576,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjhmYjY3MjYtMWY1Ny00MjUzLTgyODktMzQwNmJlZDQ5YzA4XkEyXkFqcGdeQXVyMzMwODMxMTQ@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
150993,Anacleto: Agente secreto (2015),Action|Comedy,3510480,284514.0,http://www.imdb.com/title/tt03510480,"https://images-na.ssl-images-amazon.com/images/M/MV5BNzNhY2YyYzctZGEwNi00MjFjLThiZWMtM2U2NmEwODdiMGExXkEyXkFqcGdeQXVyNTczMTU0MTQ@._V1_UY268_CR3,0,182,268_AL_.jpg",6.1
151311,Wiener-Dog (2016),Comedy,4144190,326094.0,http://www.imdb.com/title/tt04144190,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTc5ODU5MTM0OV5BMl5BanBnXkFtZTgwOTAzNzIwOTE@._V1_UY268_CR0,0,182,268_AL_.jpg",5.9
151315,Ride Along 2 (2016),Action|Comedy,2869728,323675.0,http://www.imdb.com/title/tt02869728,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4ODAzMzcxOV5BMl5BanBnXkFtZTgwODkxMDI1NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
151317,Maggie's Plan (2015),Comedy,3471098,312669.0,http://www.imdb.com/title/tt03471098,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTgyMjYxMDAxMV5BMl5BanBnXkFtZTgwNDA1NjUxODE@._V1_UY268_CR0,0,182,268_AL_.jpg",6.2
151455,Eddie the Eagle (2016),Comedy,1083452,319888.0,http://www.imdb.com/title/tt01083452,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAzOTg5NDE4MF5BMl5BanBnXkFtZTgwNDUyMTAwOTE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.4
151479,The Flash 2 - Revenge of the Trickster (1991),Action|Fantasy|Sci-Fi,101893,222619.0,http://www.imdb.com/title/tt0101893,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjA1MjA2NzE4NV5BMl5BanBnXkFtZTcwMDI0MTkxMQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
151501,Exposed (2016),Drama,4019560,331962.0,http://www.imdb.com/title/tt04019560,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjAwMzk1MDI1OF5BMl5BanBnXkFtZTgwMDYxODkzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.2
151557,Stonewall (2015),Drama,3018070,273899.0,http://www.imdb.com/title/tt03018070,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE4MDY0Mjk0MV5BMl5BanBnXkFtZTgwMTkzMDY0NjE@._V1_UX182_CR0,0,182,268_AL_.jpg",4.8
151559,Frankenstein (2015),Horror|Thriller,4086032,337029.0,http://www.imdb.com/title/tt04086032,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY3MTc1MjY3Ml5BMl5BanBnXkFtZTgwNDU2ODcxNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.1
151687,Risen (2016),Children|Drama,3231054,335778.0,http://www.imdb.com/title/tt03231054,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTAzNjQ1Mzk2MjNeQTJeQWpwZ15BbWU4MDU0MDk1Mjcx._V1_UX182_CR0,0,182,268_AL_.jpg",6.3
151695,The Survivalist (2015),Drama|Sci-Fi|Thriller,2580382,329004.0,http://www.imdb.com/title/tt02580382,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjA0YTRiMDMtYTdjMi00YjgyLTkwMTQtMWVjOTMyYTE5YWQ3XkEyXkFqcGdeQXVyMjMxNTAxNDk@._V1_UY268_CR0,0,182,268_AL_.jpg",6.3
151739,Dirty Grandpa (2016),Comedy,1860213,291870.0,http://www.imdb.com/title/tt01860213,"https://images-na.ssl-images-amazon.com/images/M/MV5BMzk0NzkyNDk2M15BMl5BanBnXkFtZTgwNDczOTU3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.0
151745,Reptilicus (1961),Horror|Sci-Fi,56405,21266.0,http://www.imdb.com/title/tt056405,"https://images-na.ssl-images-amazon.com/images/M/MV5BYmEyNjM0YTMtNmQxZi00MWM2LWE3ZTEtZGU0ZjY4YTA2ZTdkXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_UX182_CR0,0,182,268_AL_.jpg",4.0
151759,Requiem for the American Dream (2015),Documentary,3270538,333377.0,http://www.imdb.com/title/tt03270538,"https://images-na.ssl-images-amazon.com/images/M/MV5BZDE0ZjNiODgtNDE4MS00MWM1LTgyZWMtZjA1NDAzYTZhMWRjXkEyXkFqcGdeQXVyNDI1Njc3NDA@._V1_UX182_CR0,0,182,268_AL_.jpg",8.2
151763,Death Note Rewrite: Genshisuru Kami (2007),Mystery,3355694,333040.0,http://www.imdb.com/title/tt03355694,"https://images-na.ssl-images-amazon.com/images/M/MV5BZWFjY2QwZjYtOWQ0Ni00NDBjLTk5YTMtY2ZkY2ZjMWI2MGYxXkEyXkFqcGdeQXVyOTExODQ3OQ@@._V1_UY268_CR3,0,182,268_AL_.jpg",7.7
151769,Three from Prostokvashino (1978),Animation,189160,77294.0,http://www.imdb.com/title/tt0189160,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTRlY2IzNTUtZDU4OS00MmVmLWJmMzMtMDA1YmQ1ZTRiM2Q5L2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNTQ0MTY3MQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",8.3
151777,The Finest Hours (2016),Drama|Thriller,2025690,300673.0,http://www.imdb.com/title/tt02025690,"https://images-na.ssl-images-amazon.com/images/M/MV5BNTY1MDU1NzYzN15BMl5BanBnXkFtZTgwOTA0MDQyNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.8
151781,Ghost in the Shell: Solid State Society (2006),Action|Animation|Crime|Sci-Fi|Thriller,856797,18874.0,http://www.imdb.com/title/tt0856797,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjM3NzVjN2UtNDc4ZS00OWU5LWE5ZDYtNjA4Mjg5YTFiMTYxXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_UX182_CR0,0,182,268_AL_.jpg",8.0
152037,Grease Live (2016),(no genres listed),4366830,348089.0,http://www.imdb.com/title/tt04366830,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTUxMDM3OTk0OF5BMl5BanBnXkFtZTgwOTk4MDk4NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.5
152063,Gods of Egypt (2016),Adventure|Fantasy,2404233,205584.0,http://www.imdb.com/title/tt02404233,"https://images-na.ssl-images-amazon.com/images/M/MV5BNjExODg3MDUzNl5BMl5BanBnXkFtZTgwNjExMjE3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.5
152065,Embrace of the Serpent (2016),Adventure|Drama,4285496,336808.0,http://www.imdb.com/title/tt04285496,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIwNjA0NzM3Ml5BMl5BanBnXkFtZTgwNjU4NTQ0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.9
152071,Race (2016),Drama,3499096,323677.0,http://www.imdb.com/title/tt03499096,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDM1MDU2NF5BMl5BanBnXkFtZTgwMzM3OTIzNzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.1
152077,10 Cloverfield Lane (2016),Thriller,1179933,333371.0,http://www.imdb.com/title/tt01179933,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjEzMjczOTIxMV5BMl5BanBnXkFtZTgwOTUwMjI3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",7.2
152079,London Has Fallen (2016),Action|Crime|Thriller,3300542,267860.0,http://www.imdb.com/title/tt03300542,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTY1ODY2MTgwM15BMl5BanBnXkFtZTgwOTY3Nzc3NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",5.9
152081,Zootopia (2016),Action|Adventure|Animation|Children|Comedy,2948356,269149.0,http://www.imdb.com/title/tt02948356,"https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",8.1
152083,Whiskey Tango Foxtrot (2016),Comedy|War,3553442,279641.0,http://www.imdb.com/title/tt03553442,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjIxOTIzMTM5OF5BMl5BanBnXkFtZTgwNDIxNTA1NzE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.6
152091,The Brothers Grimsby (2016),Comedy,3381008,267193.0,http://www.imdb.com/title/tt03381008,"https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0NTE3MjMwNV5BMl5BanBnXkFtZTgwMDc5NjQxODE@._V1_UX182_CR0,0,182,268_AL_.jpg",6.2
152105,Dad's Army (1971),Comedy,66963,20051.0,http://www.imdb.com/title/tt066963,"https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyMzQyNTg1Ml5BMl5BanBnXkFtZTcwMDc1NDcyMQ@@._V1_UY268_CR4,0,182,268_AL_.jpg",6.9
